Brand,Image,Link,Price,Condition,Mileage,Engine,Transmission,Body Type,Location
Proton,https://www.oto.my/upload/image/2019/06/06/213997/s4-20190606125357-6389-8612.jpg,/car-for-sale/213997/new-2022-proton-x70-1.8-tgdi-standard-2wd-kuala-lumpur/,"RM 98,800",New,Brand New Car,1.8L,Automatic,SUV,Kuala Lumpur
Nissan,https://www.oto.my/upload/image/2024/07/27/235918/s4-148633660.jpg,/car-for-sale/235918/used-2021-nissan-x-trail-x-cvt-mid-johor/,"RM 88,800",Used,"90,000 - 94,999 km",2.0L,Automatic,SUV,Johor
Nissan,https://www.oto.my/upload/image/2024/07/26/235905/s4-149394359.jpg,/car-for-sale/235905/used-2021-nissan-almera-e-selangor/,"RM 49,800",Used,"70,000 - 74,999 km",1.5L,Automatic,Sedan,Selangor
Nissan,https://www.oto.my/upload/image/2024/07/26/235899/s4-148168684.jpg,/car-for-sale/235899/used-2023-nissan-x-trail-x-cvt-mid-selangor/,"RM 118,800",Used,"20,000 - 24,999 km",2.0L,Automatic,SUV,Selangor
Nissan,https://www.oto.my/upload/image/2024/07/23/235828/s4-147525118.jpg,/car-for-sale/235828/used-2018-nissan-almera-vl-selangor/,"RM 41,800",Used,"40,000 - 44,999 km",1.5L,Automatic,Sedan,Selangor
Nissan,https://www.oto.my/upload/image/2024/07/22/235809/s4-147373533.jpg,/car-for-sale/235809/used-2020-nissan-serena-s-hybrid-highway-star-pulau-pinang/,"RM 107,800",Used,"45,000 - 49,999 km",2.0L,Automatic,MPV,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/22/235798/s4-147648421.jpg,/car-for-sale/235798/used-2022-nissan-navara-pro-4x-pulau-pinang/,"RM 114,800",Used,"35,000 - 39,999 km",2.5L,Automatic,Pickup,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/22/235796/s4-144992230.jpg,/car-for-sale/235796/used-2021-nissan-serena-s-hybrid-highway-star-johor/,"RM 102,900",Used,"15,000 - 19,999 km",2.0L,Automatic,MPV,Johor
Nissan,https://www.oto.my/upload/image/2024/07/19/235760/s4-144550295.jpg,/car-for-sale/235760/used-2017-nissan-navara-se-pulau-pinang/,"RM 67,900",Used,"75,000 - 79,999 km",2.5L,Automatic,Pickup,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/18/235740/s4-146386331.jpg,/car-for-sale/235740/used-2019-nissan-navara-vl-pulau-pinang/,"RM 83,800",Used,"80,000 - 84,999 km",2.5L,Automatic,Pickup,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/17/235709/s4-145533977.jpg,/car-for-sale/235709/used-2019-nissan-x-trail-x-cvt-mid-pulau-pinang/,"RM 84,800",Used,"90,000 - 94,999 km",2.0L,Automatic,SUV,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/15/235650/s4-142219247.jpg,/car-for-sale/235650/used-2018-nissan-almera-e-johor/,"RM 42,900",Used,"75,000 - 79,999 km",1.5L,Automatic,Sedan,Johor
Nissan,https://www.oto.my/upload/image/2024/07/11/235591/s4-144883249.jpg,/car-for-sale/235591/used-2020-nissan-serena-s-hybrid-highway-star-pulau-pinang/,"RM 107,800",Used,"85,000 - 89,999 km",2.0L,Automatic,MPV,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/11/235583/s4-144892296.jpg,/car-for-sale/235583/used-2020-nissan-serena-s-hybrid-highway-star-selangor/,"RM 99,900",Used,"75,000 - 79,999 km",2.0L,Automatic,MPV,Selangor
Nissan,https://www.oto.my/upload/image/2024/07/10/235560/s4-144984003.jpg,/car-for-sale/235560/used-2019-nissan-serena-s-hybrid-highway-star-impul-johor/,"RM 103,900",Used,"70,000 - 74,999 km",2.0L,Automatic,MPV,Johor
Nissan,https://www.oto.my/upload/image/2024/07/10/235558/s4-144990248.jpg,/car-for-sale/235558/used-2020-nissan-serena-s-hybrid-highway-star-johor/,"RM 99,900",Used,"70,000 - 74,999 km",2.0L,Automatic,MPV,Johor
Nissan,https://www.oto.my/upload/image/2024/07/05/235457/s4-142928545.jpg,/car-for-sale/235457/used-2018-nissan-navara-vl-pulau-pinang/,"RM 78,900",Used,"75,000 - 79,999 km",2.5L,Automatic,Pickup,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/07/04/235425/s4-142953966.jpg,/car-for-sale/235425/used-2022-nissan-navara-pro-4x-selangor/,"RM 121,900",Used,"30,000 - 34,999 km",2.5L,Automatic,Pickup,Selangor
Nissan,https://www.oto.my/upload/image/2024/07/02/235388/s4-142677831.jpg,/car-for-sale/235388/used-2022-nissan-navara-v-pulau-pinang/,"RM 105,900",Used,"35,000 - 39,999 km",2.5L,Automatic,Pickup,Pulau Pinang
Nissan,https://www.oto.my/upload/image/2024/06/25/235266/s4-140976661.jpg,/car-for-sale/235266/used-2023-nissan-serena-s-hybrid-highway-star-selangor/,"RM 139,900",Used,"10,000 - 14,999 km",2.0L,Automatic,MPV,Selangor
Nissan,https://www.oto.my/upload/image/2024/06/06/234909/s4-136117099.jpg,/car-for-sale/234909/used-2022-nissan-serena-s-hybrid-highway-star-selangor/,"RM 131,900",Used,"45,000 - 49,999 km",2.0L,Automatic,MPV,Selangor
Nissan,https://www.oto.my/upload/image/2024/02/01/231571/s4-20240201120117-3357-7095.jpg,/car-for-sale/231571/used-2014-nissan-teana-2.0-xl-kuala-lumpur/,"RM 42,800",Used,"120,000 - 129,999 km",2.0L,Automatic,Sedan,Kuala Lumpur
Nissan,https://www.oto.my/upload/image/2023/10/02/231259/s4-20231002132921-3368-7188.jpg,/car-for-sale/231259/used-2009-nissan-murano-3.5-xv-melaka/,"RM 26,800",Used,"130,000 - 139,999 km",3.5L,Automatic,SUV,Melaka
Nissan,https://www.oto.my/upload/image/2023/08/17/231069/s4-20231223155919-1613-2220.jpg,/car-for-sale/231069/used-2008-nissan-frontier-2.5-diesel-4x4-(m)-melaka/,"RM 18,800",Used,"150,000 - 159,999 km",2.5L,Manual,Pickup,Melaka
Nissan,https://www.oto.my/upload/image/2023/08/03/230987/s4-20230803152051-2251-1277.jpg,/car-for-sale/230987/recond-2023-nissan-vanette-sk82-1.8-selangor/,"RM 50,000",Recond,"0 - 4,999 km",1.8L,Manual,Commercial,Selangor
Nissan,https://www.oto.my/upload/image/2023/03/26/230373/s4-20230326125111-7332-6270.jpg,/car-for-sale/230373/recond-2023-nissan-ud-7.0-selangor/,"RM 84,600",Recond,"0 - 4,999 km",6.9L,Manual,Commercial,Selangor
Nissan,https://www.oto.my/upload/image/2020/11/11/223047/s4-20201111112412-1693-6384.jpg,/car-for-sale/223047/recond-2021-nissan-vanette-sk82-1.8-kuala-lumpur/,"RM 44,000",Recond,"0 - 4,999 km",1.8L,Automatic,Commercial,Kuala Lumpur
BMW,https://www.oto.my/upload/image/2024/07/17/235718/s4-146875530.jpg,/car-for-sale/235718/used-2020-bmw-3-series-sport-selangor/,"RM 161,800",Used,"65,000 - 69,999 km",2.0L,Automatic,Sedan,Selangor
BMW,https://www.oto.my/upload/image/2024/07/16/235674/s4-146131791.jpg,/car-for-sale/235674/used-2020-bmw-3-series-3-series--2.0l-selangor/,"RM 165,800",Used,"60,000 - 64,999 km",2.0L,Automatic,Sedan,Selangor
BMW,https://www.oto.my/upload/image/2023/08/23/231099/s4-20231221094605-6598-5123.jpg,/car-for-sale/231099/used-2007-bmw-5-series-523i-melaka/,"RM 25,800",Used,"160,000 - 169,999 km",2.5L,Automatic,Others,Melaka
Mazda,https://www.oto.my/upload/image/2024/07/27/235936/s4-149222716.jpg,/car-for-sale/235936/used-2021-mazda-cx-30-core-selangor/,"RM 118,800",Used,"60,000 - 64,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/27/235931/s4-146312113.jpg,/car-for-sale/235931/used-2018-mazda-cx-5-skyactiv-d-2wd-high-selangor/,"RM 92,800",Used,"35,000 - 39,999 km",2.2L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/18/235741/s4-146851102.jpg,/car-for-sale/235741/used-2022-mazda-cx-3-g-2wd-high-selangor/,"RM 110,800",Used,"20,000 - 24,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/18/235738/s4-146774508.jpg,/car-for-sale/235738/used-2020-mazda-mazda3-skyactiv-high-plus-sdn-pulau-pinang/,"RM 130,800",Used,"55,000 - 59,999 km",2.0L,Automatic,Sedan,Pulau Pinang
Mazda,https://www.oto.my/upload/image/2024/07/18/235736/s4-146455281.jpg,/car-for-sale/235736/used-2019-mazda-cx-5-g-2wd-high-selangor/,"RM 113,800",Used,"80,000 - 84,999 km",2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/15/235665/s4-146332312.jpg,/car-for-sale/235665/used-2023-mazda-cx-30-g-2wd-high-johor/,"RM 137,800",Used,"0 - 4,999 km",2.0L,Automatic,SUV,Johor
Mazda,https://www.oto.my/upload/image/2024/07/15/235644/s4-145391813.jpg,/car-for-sale/235644/used-2020-mazda-mazda3-skyactiv-high-plus-sdn-selangor/,"RM 127,800",Used,"65,000 - 69,999 km",2.0L,Automatic,Sedan,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/12/235601/s4-144685161.jpg,/car-for-sale/235601/used-2022-mazda-cx-3-g-2wd-high-selangor/,"RM 107,900",Used,"50,000 - 54,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/11/235587/s4-144623079.jpg,/car-for-sale/235587/used-2022-mazda-cx-30-g-2wd-high-selangor/,"RM 137,800",Used,"15,000 - 19,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/10/235565/s4-145000547.jpg,/car-for-sale/235565/used-2019-mazda-cx-5-g-2wd-high-negeri-sembilan/,"RM 108,900",Used,"75,000 - 79,999 km",2.0L,Automatic,SUV,Negeri Sembilan
Mazda,https://www.oto.my/upload/image/2024/07/09/235526/s4-143932581.jpg,/car-for-sale/235526/used-2018-mazda-cx-3-skyactiv-2wd-selangor/,"RM 85,900",Used,"55,000 - 59,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/09/235523/s4-144486441.jpg,/car-for-sale/235523/used-2019-mazda-cx-5-g-2wd-mid-selangor/,"RM 101,900",Used,"80,000 - 84,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/08/235496/s4-143620387.jpg,/car-for-sale/235496/used-2016-mazda-cx-3-skyactiv-2wd-selangor/,"RM 70,900",Used,"85,000 - 89,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/03/235403/s4-142109715.jpg,/car-for-sale/235403/used-2018-mazda-cx-5-skyactiv-d-2wd-high-selangor/,"RM 93,900",Used,"85,000 - 89,999 km",2.2L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/07/02/235391/s4-142555108.jpg,/car-for-sale/235391/used-2019-mazda-cx-5-g-2wd-high-selangor/,"RM 108,900",Used,"95,000 - 99,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/26/235274/s4-140698439.jpg,/car-for-sale/235274/used-2022-mazda-cx-5-g-2wd-high-selangor/,"RM 146,900",Used,"80,000 - 84,999 km",2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/22/235228/s4-139796712.jpg,/car-for-sale/235228/used-2020-mazda-cx-5-g-2wd-high-selangor/,"RM 119,900",Used,"70,000 - 74,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/21/235210/s4-134594339.jpg,/car-for-sale/235210/used-2022-mazda-mazda2-sdn-selangor/,"RM 98,900",Used,"10,000 - 14,999 km",1.5L,Automatic,Sedan,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/15/235060/s4-138198847.jpg,/car-for-sale/235060/used-2023-mazda-cx-3-g-2wd-high-selangor/,"RM 120,900",Used,"25,000 - 29,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/15/235058/s4-138056856.jpg,/car-for-sale/235058/used-2016-mazda-cx-5-skyactiv-d-2wd-high-johor/,"RM 55,900",Used,"85,000 - 89,999 km",2.2L,Automatic,SUV,Johor
Mazda,https://www.oto.my/upload/image/2024/06/14/235039/s4-138090915.jpg,/car-for-sale/235039/used-2021-mazda-cx-5-g-2wd-high-pulau-pinang/,"RM 130,900",Used,"55,000 - 59,999 km",2.0L,Automatic,SUV,Pulau Pinang
Mazda,https://www.oto.my/upload/image/2024/06/14/235034/s4-138071531.jpg,/car-for-sale/235034/used-2016-mazda-cx-5-g-2wd-high-selangor/,"RM 67,900",Used,"80,000 - 84,999 km",2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/14/235028/s4-138251571.jpg,/car-for-sale/235028/used-2023-mazda-cx-3-g-2wd-high-selangor/,"RM 123,900",Used,"5,000 - 9,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/06/13/235010/s4-137536549.jpg,/car-for-sale/235010/used-2019-mazda-cx-5-skyactiv-d-4wd-high-johor/,"RM 99,900",Used,"90,000 - 94,999 km",2.2L,Automatic,SUV,Johor
Mazda,https://www.oto.my/upload/image/2024/06/13/235001/s4-137672188.jpg,/car-for-sale/235001/used-2020-mazda-cx-5-g-4wd-high-t/c-pulau-pinang/,"RM 138,900",Used,"70,000 - 74,999 km",2.5L,Automatic,SUV,Pulau Pinang
Mazda,https://www.oto.my/upload/image/2024/06/12/234996/s4-137525096.jpg,/car-for-sale/234996/used-2021-mazda-cx-30-g-2wd-high-selangor/,"RM 125,900",Used,"75,000 - 79,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/05/29/234722/s4-134283664.jpg,/car-for-sale/234722/used-2022-mazda-cx-5-g-2wd-high-selangor/,"RM 160,900",Used,"35,000 - 39,999 km",2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/05/27/234673/s4-133322308.jpg,/car-for-sale/234673/used-2019-mazda-cx-5-g-2wd-high-johor/,"RM 114,900",Used,"95,000 - 99,999 km",2.0L,Automatic,SUV,Johor
Mazda,https://www.oto.my/upload/image/2024/05/25/234665/s4-133318843.jpg,/car-for-sale/234665/used-2019-mazda-cx-5-g-2wd-high-johor/,"RM 115,900",Used,"75,000 - 79,999 km",2.0L,Automatic,SUV,Johor
Mazda,https://www.oto.my/upload/image/2024/05/22/234604/s4-132205880.jpg,/car-for-sale/234604/used-2021-mazda-mazda3-skyactiv-high-plus-sdn-selangor/,"RM 135,900",Used,"50,000 - 54,999 km",2.0L,Automatic,Sedan,Selangor
Mazda,https://www.oto.my/upload/image/2024/05/18/234545/s4-131426675.jpg,/car-for-sale/234545/used-2018-mazda-cx-3-skyactiv-2wd-johor/,"RM 90,900",Used,"65,000 - 69,999 km",2.0L,Automatic,SUV,Johor
Mazda,https://www.oto.my/upload/image/2024/05/17/234538/s4-131246991.jpg,/car-for-sale/234538/used-2020-mazda-cx-5-g-2wd-high-selangor/,"RM 119,900",Used,"65,000 - 69,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2024/04/27/234134/s4-126416545.jpg,/car-for-sale/234134/used-2018-mazda-cx-3-skyactiv-2wd-pulau-pinang/,"RM 90,900",Used,"45,000 - 49,999 km",2.0L,Automatic,SUV,Pulau Pinang
Mazda,https://www.oto.my/upload/image/2024/02/19/232641/s4-20240219010410-4592-6979.jpg,/car-for-sale/232641/used-2021-mazda-cx-5-2.0-skyactiv-awd-high-spec-selangor/,"RM 113,888",Used,"40,000 - 44,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2023/12/15/231457/s4-20240116215245-2135-4349.jpg,/car-for-sale/231457/used-2022-mazda-cx-5-2.0-skyactiv-2wd-mid-spec-selangor/,"RM 113,888",Used,"40,000 - 44,999 km",2.0L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2023/10/04/231266/s4-20231004114520-5019-1395.jpg,/car-for-sale/231266/used-2013-mazda-cx-5-2.0-skyactiv-high-spec-melaka/,"RM 45,800",Used,"95,000 - 99,999 km",2.0L,Automatic,SUV,Melaka
Mazda,https://www.oto.my/upload/image/2023/08/13/231038/s4-20231213004628-8884-2737.jpg,/car-for-sale/231038/used-2018-mazda-cx-5-2.2-skyactiv-d-2wd-selangor/,"RM 88,000",Used,"85,000 - 89,999 km",2.2L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2022/01/04/227620/s4-20220104125311-4050-6632.jpg,/car-for-sale/227620/new-2022-mazda-cx-8-2.5-g-2wd-mid-plus-selangor/,"RM 176,400",New,Brand New Car,2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2020/10/15/222569/s4-20201015120833-5485-1265.jpg,/car-for-sale/222569/new-2020-mazda-cx-5-2.5-skyactiv-awd-selangor/,"RM 173,200",New,Brand New Car,2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2020/09/29/222344/s4-20200929112400-5774-3944.jpg,/car-for-sale/222344/new-2021-mazda-cx-5-2.5-skyactiv-awd-selangor/,"RM 173,500",New,Brand New Car,2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2020/08/14/221681/s4-20200820031839-7349-5287.jpg,/car-for-sale/221681/new-2020-mazda-cx-5-2.5-skyactiv-awd-selangor/,"RM 173,000",New,Brand New Car,2.5L,Automatic,SUV,Selangor
Mazda,https://www.oto.my/upload/image/2020/08/03/221527/s4-20200803132407-9424-6432.jpg,/car-for-sale/221527/new-2020-mazda-cx-8-2.5-g-2wd-mid-plus-kuala-lumpur/,"RM 176,800",New,Brand New Car,2.5L,Automatic,SUV,Kuala Lumpur
Mazda,https://www.oto.my/upload/image/2020/07/27/221438/s4-20200727153124-7594-9592.jpg,/car-for-sale/221438/new-2020-mazda-mazda3-2.0-hatchback-skyactiv-high-plus-kuala-lumpur/,"RM 150,000",New,Brand New Car,2.0L,Automatic,Hatchback,Kuala Lumpur
Mazda,https://www.oto.my/upload/image/2020/07/24/221416/s4-20200724121110-9412-9120.jpg,/car-for-sale/221416/new-2020-mazda-mazda2-1.5-skyactiv-sedan-kuala-lumpur/,"RM 103,000",New,Brand New Car,1.5L,Automatic,Sedan,Kuala Lumpur
Mercedes-Benz,https://www.oto.my/upload/image/2024/07/22/235803/s4-147260736.jpg,/car-for-sale/235803/used-2022-mercedes-benz-c-class-avantgarde-selangor/,"RM 234,800",Used,"15,000 - 19,999 km",1.5L,Automatic,Sedan,Selangor
Mercedes-Benz,https://www.oto.my/upload/image/2024/07/16/235673/s4-146163367.jpg,/car-for-sale/235673/used-2020-mercedes-benz-c-class-amg-line-selangor/,"RM 191,800",Used,"70,000 - 74,999 km",2.0L,Automatic,Sedan,Selangor
Mercedes-Benz,https://www.oto.my/upload/image/2024/07/12/235596/s4-144955459.jpg,/car-for-sale/235596/used-2022-mercedes-benz-c-class-avantgarde-johor/,"RM 231,800",Used,"35,000 - 39,999 km",1.5L,Automatic,Sedan,Johor
Mercedes-Benz,https://www.oto.my/upload/image/2024/06/24/235242/s4-140076834.jpg,/car-for-sale/235242/used-2020-mercedes-benz-a-class-amg-line-selangor/,"RM 181,900",Used,"75,000 - 79,999 km",2.0L,Automatic,Sedan,Selangor
Mercedes-Benz,https://www.oto.my/upload/image/2024/02/29/232989/s4-20240229150743-5716-7418.jpg,/car-for-sale/232989/recond-2019-mercedes-benz-a-class-a180-amg-line-selangor/,"RM 165,888",Recond,"30,000 - 34,999 km",1.3L,Automatic,Hatchback,Selangor
Mercedes-Benz,https://www.oto.my/upload/image/2024/02/01/231572/s4-20240201193838-2869-2590.jpg,/car-for-sale/231572/used-2015-mercedes-benz-cla-class-cla-45-amg-kuala-lumpur/,"RM 158,000",Used,"65,000 - 69,999 km",2.0L,Automatic,Sedan,Kuala Lumpur
Mercedes-Benz,https://www.oto.my/upload/image/2023/11/24/231376/s4-20231124183135-1666-4976.jpg,/car-for-sale/231376/recond-2005-mercedes-benz-slk-class-slk200-kompressor-selangor/,"RM 56,888",Recond,"50,000 - 54,999 km",1.8L,Automatic,Convertible,Selangor
Mercedes-Benz,https://www.oto.my/upload/image/2023/11/18/231371/s4-20231118164539-4147-9597.jpg,/car-for-sale/231371/used-2018-mercedes-benz-glc-class-glc200-melaka/,"RM 166,800",Used,"85,000 - 89,999 km",2.0L,Automatic,SUV,Melaka
Ford,https://www.oto.my/upload/image/2024/07/25/235884/s4-148228745.jpg,/car-for-sale/235884/used-2021-ford-ranger-xl-johor/,"RM 78,800",Used,"45,000 - 49,999 km",2.2L,Automatic,Pickup,Johor
Ford,https://www.oto.my/upload/image/2024/07/16/235675/s4-145810171.jpg,/car-for-sale/235675/used-2021-ford-ranger-wildtrak-bi-turbo-selangor/,"RM 110,800",Used,"30,000 - 34,999 km",2.0L,Automatic,Pickup,Selangor
Ford,https://www.oto.my/upload/image/2024/07/13/235640/s4-145175351.jpg,/car-for-sale/235640/used-2018-ford-ranger-xlt-plus-selangor/,"RM 82,800",Used,"60,000 - 64,999 km",2.0L,Automatic,Pickup,Selangor
Ford,https://www.oto.my/upload/image/2024/06/28/235314/s4-140804981.jpg,/car-for-sale/235314/used-2021-ford-ranger-xlt-plus-selangor/,"RM 98,900",Used,"65,000 - 69,999 km",2.0L,Automatic,Pickup,Selangor
Ford,https://www.oto.my/upload/image/2024/02/07/232240/s4-20240207123852-7536-3552.jpg,/car-for-sale/232240/used-2015-ford-ranger-3.2-wildtrak-4x4-melaka/,"RM 46,800",Used,"140,000 - 149,999 km",3.2L,Automatic,Pickup,Melaka
Ford,https://www.oto.my/upload/image/2023/11/27/231380/s4-20231127130348-5519-9481.jpg,/car-for-sale/231380/used-2011-ford-mondeo-2.0-ecoboost-melaka/,"RM 38,800",Used,"110,000 - 119,999 km",2.0L,Automatic,Sedan,Melaka
Audi,https://www.oto.my/upload/image/2024/01/31/231570/s4-20240131165127-5075-3467.jpg,/car-for-sale/231570/used-2010-audi-a7-3.0-tfsi-quattro-kuala-lumpur/,"RM 66,800",Used,"110,000 - 119,999 km",3.0L,Automatic,Sedan,Kuala Lumpur
Hyundai,https://www.oto.my/upload/image/2024/05/21/234599/s4-132386318.jpg,/car-for-sale/234599/used-2022-hyundai-santa-fe-std-johor/,"RM 145,900",Used,"15,000 - 19,999 km",2.2L,Automatic,MPV,Johor
Kia,https://www.oto.my/upload/image/2024/07/17/235724/s4-146397908.jpg,/car-for-sale/235724/used-2023-kia-carnival-s8-selangor/,"RM 220,800",Used,"10,000 - 14,999 km",2.2L,Automatic,MPV,Selangor
Kia,https://www.oto.my/upload/image/2023/08/18/231078/s4-20230913162045-5804-8524.jpg,/car-for-sale/231078/used-2011-kia-forte-1.6-melaka/,"RM 18,500",Used,"80,000 - 84,999 km",1.6L,Automatic,Sedan,Melaka
Mitsubishi,https://www.oto.my/upload/image/2024/07/27/235935/s4-149038431.jpg,/car-for-sale/235935/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 98,800",Used,"70,000 - 74,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/07/27/235912/s4-149354150.jpg,/car-for-sale/235912/used-2017-mitsubishi-triton-vgt-hs-4x4-dc-pulau-pinang/,"RM 74,800",Used,"45,000 - 49,999 km",2.4L,Automatic,Pickup,Pulau Pinang
Mitsubishi,https://www.oto.my/upload/image/2024/07/26/235903/s4-148691084.jpg,/car-for-sale/235903/used-2019-mitsubishi-triton-vgt-hs-pulau-pinang/,"RM 95,800",Used,"60,000 - 64,999 km",2.5L,Automatic,Pickup,Pulau Pinang
Mitsubishi,https://www.oto.my/upload/image/2024/07/20/235785/s4-147073432.jpg,/car-for-sale/235785/used-2021-mitsubishi-xpander-1.5l-johor/,"RM 84,800",Used,"30,000 - 34,999 km",1.5L,Automatic,MPV,Johor
Mitsubishi,https://www.oto.my/upload/image/2024/07/20/235783/s4-147525132.jpg,/car-for-sale/235783/used-2021-mitsubishi-xpander-1.5l-pulau-pinang/,"RM 84,800",Used,"75,000 - 79,999 km",1.5L,Automatic,MPV,Pulau Pinang
Mitsubishi,https://www.oto.my/upload/image/2024/07/19/235769/s4-146315641.jpg,/car-for-sale/235769/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 96,800",Used,"35,000 - 39,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/07/18/235742/s4-146852085.jpg,/car-for-sale/235742/used-2022-mitsubishi-xpander-1.5l-selangor/,"RM 86,800",Used,"50,000 - 54,999 km",1.5L,Automatic,MPV,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/07/15/235654/s4-145445674.jpg,/car-for-sale/235654/used-2022-mitsubishi-xpander-1.5l-pulau-pinang/,"RM 89,800",Used,"35,000 - 39,999 km",1.5L,Automatic,MPV,Pulau Pinang
Mitsubishi,https://www.oto.my/upload/image/2024/07/15/235649/s4-145808315.jpg,/car-for-sale/235649/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 99,800",Used,"60,000 - 64,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/07/04/235432/s4-142514374.jpg,/car-for-sale/235432/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 98,900",Used,"40,000 - 44,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/06/26/235275/s4-140634391.jpg,/car-for-sale/235275/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 103,900",Used,"55,000 - 59,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/06/22/235231/s4-137865244.jpg,/car-for-sale/235231/used-2022-mitsubishi-xpander-1.5l-selangor/,"RM 87,900",Used,"45,000 - 49,999 km",1.5L,Automatic,MPV,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/06/20/235150/s4-138621767.jpg,/car-for-sale/235150/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 95,900",Used,"90,000 - 94,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/05/31/234786/s4-134783459.jpg,/car-for-sale/234786/used-2021-mitsubishi-triton-vgt-ms-selangor/,"RM 102,900",Used,"70,000 - 74,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/05/23/234635/s4-133062385.jpg,/car-for-sale/234635/used-2021-mitsubishi-triton-vgt-ms-4x4-dc-selangor/,"RM 102,900",Used,"45,000 - 49,999 km",2.4L,Automatic,Pickup,Selangor
Mitsubishi,https://www.oto.my/upload/image/2024/04/30/234197/s4-126277408.jpg,/car-for-sale/234197/used-2021-mitsubishi-triton-vgt-hs-johor/,"RM 115,900",Used,"50,000 - 54,999 km",2.4L,Automatic,Pickup,Johor
Mitsubishi,https://www.oto.my/upload/image/2023/09/28/231246/s4-20230928153807-5913-9141.jpg,/car-for-sale/231246/used-2014-mitsubishi-asx-2.0-awd-melaka/,"RM 42,800",Used,"95,000 - 99,999 km",2.0L,Automatic,SUV,Melaka
